run_id,day,replicate,path_index,realized_seed,realized_path_hash,static_distance,dddas_distance,static_tardiness,dddas_tardiness,static_J,dddas_J,static_on_time,dddas_on_time,static_max_tardiness,dddas_max_tardiness,delta_distance,delta_tardiness,delta_J,delta_max_tardiness,delta_on_time,episodes,recourse_attempts_x,route_changes,evaluated_candidates,operator_decisions,null_proposals,decision_cap_terminations,scenario_evaluations,dddas_wall_seconds,recourse_attempts_y,changed_attempts,cap_attempts,max_search_gain_all,mean_search_gain_changed,max_search_gain_changed,sum_search_gain_changed,cap_changed_attempts,immediate_next_node_changes,changed_run,realized_J_sign,realized_T_sign,realized_D_sign
D05_R03_P020,5,3,20,8150020,f3874d035ba465cfa1248e0b5c37618966f58a822df3e2b4646282787adb5e29,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0,500,63169,62669,2,50400,8.761093416949734,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P001,7,1,1,8170001,62eea306b95884f47782f1acd330a2ccbcd44533e84688373e56774acb16fc04,369.0999999999999,369.0999999999999,0.0,0.0,369.0999999999999,369.0999999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,250,1448,1198,0,25100,1.3084544579614883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P002,7,1,2,8170002,f8c0202506739fd349e247c83d5e4cf66515c8af2369e2d5e2559cc2afd43421,369.0999999999999,369.0999999999999,10.731842540773982,10.731842540773982,390.5636850815479,390.5636850815479,0.9696969696969696,0.9696969696969696,8.358834981976486,8.358834981976486,0.0,0.0,0.0,0.0,0.0,4,8,0,1250,88918,87668,3,125800,14.236383959010707,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P003,7,1,3,8170003,abba81fd9f6c27b894cc9b1e66ceb2d1754e19803071cc841db50b1ba6818a21,369.1,369.1,0.0,0.0,369.1,369.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,250,542,292,0,25100,1.6360325000132434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P004,7,1,4,8170004,ad1906a6a46c7ded6aec3cd85f6e93045e41c1a4cb645292701a430375ab3921,369.1,369.1,0.0,0.0,369.1,369.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,750,4724,3974,0,75300,5.3707084999768995,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P005,7,1,5,8170005,538b28f5f3e957b3c2e63529361f2adff89bcae61fcc82c1a10ff0ebf05379ba,369.1,369.1,0.0,0.0,369.1,369.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,750,8538,7788,0,75300,4.3857122079934925,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P006,7,1,6,8170006,df6c5a6c7cb94f7be329e910508d1d6ede933a24c04540c912a89a3a88bef9bc,369.1,369.1,0.0,0.0,369.1,369.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,500,2481,1981,0,50200,5.3204097500420175,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P007,7,1,7,8170007,a6d6acd25e623549c7c4ce588c2f682488385c5453798804d09152e6ea3b7741,369.1,369.1,0.0,0.0,369.1,369.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0,500,54251,53751,2,50400,6.898179500014521,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P008,7,1,8,8170008,c59b9a87980e1510207ac500428332f4011962522891a761d9626c3aa74ce7ad,369.1,369.1,0.0,0.0,369.1,369.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0007632919587194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P009,7,1,9,8170009,4e4275fd3d870550835f0fd30cc267a14014a712261f8f00d989f58ba71be43d,369.1,369.1,0.9569582928070304,0.9569582928070304,371.013916585614,371.013916585614,0.9848484848484848,0.9848484848484848,0.9569582928070304,0.9569582928070304,0.0,0.0,0.0,0.0,0.0,5,7,0,1250,64079,62829,2,125700,14.127712125016842,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P010,7,1,10,8170010,8983ccf69993860bc6af4339bf624bc17d9e15b482b9b57718d8371ddff4c5ef,369.1,374.4,0.0,2.4576098507527604,369.1,379.3152197015055,1.0,0.9848484848484848,0.0,2.4576098507527604,-5.300000000000011,-2.4576098507527604,-10.215219701505532,-2.4576098507527604,-0.0151515151515151,2,2,2,500,1741,1241,0,50200,2.434968708024826,2.0,2.0,0.0,8.017012625399161,6.9070328999605906,8.017012625399161,13.814065799921181,0.0,1.0,True,negative,negative,negative
D07_R01_P011,7,1,11,8170011,910f9ed8a3a51d2743b53872a571a32b2b1389a9710fc818ad91ff4f0f752b36,369.1,369.1,0.0,0.0,369.1,369.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,250,510,260,0,25100,1.628180166007951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P012,7,1,12,8170012,cce8bcabc30f7e0686cf02d166776be0590a8cea0cccb0edc39d6cb85c208718,369.1,369.1,0.0,0.0,369.1,369.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,500,37680,37180,1,50300,8.500770792015828,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P013,7,1,13,8170013,7ec18b5e4a1f9c3f26511bcb7812389f52b8858aee6fb0ff5e06fb25c8cb29f5,369.1,369.1,0.0,0.0,369.1,369.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0008167080231942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P014,7,1,14,8170014,58fb0c2c3ea4e3834964e3c08f6374fa9309504fe2a20293b1ebb1cdd7fc07ce,369.1,369.1,0.0,0.0,369.1,369.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0008358329650945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P015,7,1,15,8170015,70fa7b7b18d3cba159f20c88a3f8ee15051e478dcd58d925f67c1dc9c735bfe6,369.1,377.2999999999999,0.0,0.0,369.1,377.2999999999999,1.0,1.0,0.0,0.0,-8.199999999999989,0.0,-8.199999999999989,0.0,0.0,3,5,2,750,55727,54977,2,75500,8.578133917006198,5.0,2.0,2.0,12.831584950884917,9.778884501923326,12.831584950884917,19.55776900384665,0.0,1.0,True,negative,zero,negative
D07_R01_P016,7,1,16,8170016,b5759e7ac7cb8b6bfd1a4d9c8c496d732ad42ce7e26405e23ef3c62487355e18,369.1,369.1,0.0,0.0,369.1,369.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,0,1000,37209,36209,1,100500,10.812951542029625,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P017,7,1,17,8170017,15662a03814b820c8fbaf3ad56cae22eb79a01b06fda66060003ba42a4cd8d11,369.1,369.1,0.0,0.0,369.1,369.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0006215830217115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P018,7,1,18,8170018,521eb2b782adc75354f60fdf16361e625e0c7eff981641126fedeb38f98bf1c2,369.1,369.1,10.488717520581758,10.488717520581758,390.0774350411635,390.0774350411635,0.9848484848484848,0.9848484848484848,10.488717520581758,10.488717520581758,0.0,0.0,0.0,0.0,0.0,1,1,0,250,1730,1480,0,25100,0.7578368750400841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P019,7,1,19,8170019,1448915da22f3df9ca6133126e80d17523da4a4ec6aea9cb132715a2a0ef12f8,369.0999999999999,369.0999999999999,0.0,0.0,369.0999999999999,369.0999999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,250,26555,26305,1,25200,4.599674500001129,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R01_P020,7,1,20,8170020,8b742cbf3b5e0e062a9da291244e11c73b747ba3e2ed7c0eb802c8d61ad5020b,369.1,369.1,0.0,0.0,369.1,369.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,750,6595,5845,0,75300,6.17298412497621,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R02_P001,7,2,1,8170001,62eea306b95884f47782f1acd330a2ccbcd44533e84688373e56774acb16fc04,377.8000000000001,379.00000000000006,6.93299019267414,6.93299019267414,391.6659803853484,392.86598038534834,0.9848484848484848,0.9848484848484848,6.93299019267414,6.93299019267414,-1.1999999999999318,0.0,-1.1999999999999318,0.0,0.0,2,3,2,750,2582,1832,0,75300,3.857559957948979,3.0,2.0,0.0,16.192491973719846,13.825151018605649,16.192491973719846,27.650302037211297,0.0,0.0,True,negative,zero,negative
D07_R02_P002,7,2,2,8170002,f8c0202506739fd349e247c83d5e4cf66515c8af2369e2d5e2559cc2afd43421,377.8000000000001,380.40000000000015,7.359043374225592,4.80240541121438,392.5180867484513,390.0048108224289,0.9545454545454546,0.9696969696969696,2.5566379630112124,2.555185484261415,-2.6000000000000227,2.5566379630112124,2.513275926022402,0.0014524787497975,0.0151515151515151,4,5,1,750,54564,53814,2,75500,12.017851833021268,5.0,1.0,2.0,1.404902836782199,1.404902836782199,1.404902836782199,1.404902836782199,0.0,0.0,True,positive,positive,negative
D07_R02_P003,7,2,3,8170003,abba81fd9f6c27b894cc9b1e66ceb2d1754e19803071cc841db50b1ba6818a21,377.8000000000001,377.9000000000001,10.814166821018802,10.814166821018802,399.4283336420377,399.5283336420377,0.9848484848484848,0.9848484848484848,10.814166821018802,10.814166821018802,-0.0999999999999659,0.0,-0.0999999999999659,0.0,0.0,2,2,1,500,1889,1389,0,50200,3.555442042008508,2.0,1.0,0.0,11.44470022921979,11.44470022921979,11.44470022921979,11.44470022921979,0.0,0.0,True,negative,zero,negative
D07_R02_P004,7,2,4,8170004,ad1906a6a46c7ded6aec3cd85f6e93045e41c1a4cb645292701a430375ab3921,377.8000000000001,383.10000000000014,0.0,0.0,377.8000000000001,383.10000000000014,1.0,1.0,0.0,0.0,-5.300000000000011,0.0,-5.300000000000011,0.0,0.0,2,5,2,750,52257,51507,2,75500,12.651331583969297,5.0,2.0,2.0,29.55039009314035,17.74899161766944,29.55039009314035,35.49798323533888,0.0,0.0,True,negative,zero,negative
D07_R02_P005,7,2,5,8170005,538b28f5f3e957b3c2e63529361f2adff89bcae61fcc82c1a10ff0ebf05379ba,377.8000000000001,379.1000000000001,0.0,0.0,377.8000000000001,379.1000000000001,1.0,1.0,0.0,0.0,-1.2999999999999543,0.0,-1.2999999999999543,0.0,0.0,3,5,2,1000,29319,28319,1,100500,8.381977959012147,5.0,2.0,1.0,13.813514797877886,8.116333399721476,13.813514797877886,16.232666799442953,0.0,1.0,True,negative,zero,negative
D07_R02_P006,7,2,6,8170006,df6c5a6c7cb94f7be329e910508d1d6ede933a24c04540c912a89a3a88bef9bc,377.8000000000001,380.50000000000006,3.1419090464017927,0.0,384.0838180928037,380.50000000000006,0.9848484848484848,1.0,3.1419090464017927,0.0,-2.699999999999932,3.1419090464017927,3.5838180928036536,3.1419090464017927,0.0151515151515151,4,4,3,750,27477,26727,1,75400,8.374575541995,4.0,3.0,1.0,23.007644743050804,14.95842813179206,23.007644743050804,44.87528439537618,0.0,1.0,True,positive,positive,negative
D07_R02_P007,7,2,7,8170007,a6d6acd25e623549c7c4ce588c2f682488385c5453798804d09152e6ea3b7741,377.8000000000001,377.9000000000001,7.611896624012445,7.611896624012445,393.023793248025,393.123793248025,0.9848484848484848,0.9848484848484848,7.611896624012445,7.611896624012445,-0.0999999999999659,0.0,-0.0999999999999659,0.0,0.0,3,3,1,250,50904,50654,2,25300,5.226834500033874,3.0,1.0,2.0,6.789876039461092,6.789876039461092,6.789876039461092,6.789876039461092,0.0,0.0,True,negative,zero,negative
D07_R02_P008,7,2,8,8170008,c59b9a87980e1510207ac500428332f4011962522891a761d9626c3aa74ce7ad,377.8000000000001,377.8000000000001,2.456016863828154,2.456016863828154,382.7120337276564,382.7120337276564,0.9848484848484848,0.9848484848484848,2.456016863828154,2.456016863828154,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0008068750030361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R02_P009,7,2,9,8170009,4e4275fd3d870550835f0fd30cc267a14014a712261f8f00d989f58ba71be43d,377.8000000000001,380.9000000000001,15.44574265435935,18.04266339316314,408.6914853087188,416.9853267863264,0.9696969696969696,0.9545454545454546,13.129357428309705,13.129357428309705,-3.099999999999966,-2.5969207388037887,-8.293841477607543,0.0,-0.0151515151515151,4,8,4,1500,54228,52728,2,150800,11.483023040986154,8.0,4.0,2.0,13.244866634572922,5.693882879176726,13.244866634572922,22.775531516706906,0.0,1.0,True,negative,negative,negative
D07_R02_P010,7,2,10,8170010,8983ccf69993860bc6af4339bf624bc17d9e15b482b9b57718d8371ddff4c5ef,377.8000000000001,380.40000000000015,0.2084134820764518,0.2084134820764518,378.21682696415303,380.81682696415305,0.9848484848484848,0.9848484848484848,0.2084134820764518,0.2084134820764518,-2.6000000000000227,0.0,-2.6000000000000227,0.0,0.0,2,4,1,1000,3209,2209,0,100400,4.833611708017997,4.0,1.0,0.0,6.379428891348361,6.379428891348361,6.379428891348361,6.379428891348361,0.0,0.0,True,negative,zero,negative
D07_R02_P011,7,2,11,8170011,910f9ed8a3a51d2743b53872a571a32b2b1389a9710fc818ad91ff4f0f752b36,377.8000000000001,377.9000000000001,8.579679406634199,8.579679406634199,394.9593588132685,395.0593588132685,0.9848484848484848,0.9848484848484848,8.579679406634199,8.579679406634199,-0.0999999999999659,0.0,-0.0999999999999659,0.0,0.0,2,2,1,500,1446,946,0,50200,3.468575041042641,2.0,1.0,0.0,5.507743547457366,5.507743547457366,5.507743547457366,5.507743547457366,0.0,0.0,True,negative,zero,negative
D07_R02_P012,7,2,12,8170012,cce8bcabc30f7e0686cf02d166776be0590a8cea0cccb0edc39d6cb85c208718,377.8000000000001,377.8000000000001,0.0,0.0,377.8000000000001,377.8000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,250,849,599,0,25100,0.6747514580492862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R02_P013,7,2,13,8170013,7ec18b5e4a1f9c3f26511bcb7812389f52b8858aee6fb0ff5e06fb25c8cb29f5,377.8000000000001,377.9000000000001,0.0,0.0,377.8000000000001,377.9000000000001,1.0,1.0,0.0,0.0,-0.0999999999999659,0.0,-0.0999999999999659,0.0,0.0,2,2,1,500,1404,904,0,50200,3.242303291975986,2.0,1.0,0.0,0.5750738302316591,0.5750738302316591,0.5750738302316591,0.5750738302316591,0.0,0.0,True,negative,zero,negative
D07_R02_P014,7,2,14,8170014,58fb0c2c3ea4e3834964e3c08f6374fa9309504fe2a20293b1ebb1cdd7fc07ce,377.8000000000001,377.8000000000001,1.3470457057262024,1.3470457057262024,380.4940914114526,380.4940914114526,0.9848484848484848,0.9848484848484848,1.3470457057262024,1.3470457057262024,0.0,0.0,0.0,0.0,0.0,1,1,0,0,25000,25000,1,100,1.6534302920335904,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R02_P015,7,2,15,8170015,70fa7b7b18d3cba159f20c88a3f8ee15051e478dcd58d925f67c1dc9c735bfe6,377.8000000000001,378.0000000000001,7.666128179143641,7.666128179143641,393.1322563582874,393.3322563582874,0.9848484848484848,0.9848484848484848,7.666128179143641,7.666128179143641,-0.1999999999999886,0.0,-0.1999999999999886,0.0,0.0,3,7,3,1000,80248,79248,3,100700,13.986598625022452,7.0,3.0,3.0,25.5473925540281,9.12759929870221,25.5473925540281,27.382797896106627,0.0,1.0,True,negative,zero,negative
D07_R02_P016,7,2,16,8170016,b5759e7ac7cb8b6bfd1a4d9c8c496d732ad42ce7e26405e23ef3c62487355e18,377.8000000000001,381.50000000000006,4.900510759677104,0.0,387.60102151935433,381.50000000000006,0.9848484848484848,1.0,4.900510759677104,0.0,-3.699999999999932,4.900510759677104,6.101021519354276,4.900510759677104,0.0151515151515151,5,6,2,500,101086,100586,4,50600,17.406964374997187,6.0,2.0,4.0,19.979367184921017,12.152843942439393,19.979367184921017,24.305687884878786,0.0,0.0,True,positive,positive,negative
D07_R02_P017,7,2,17,8170017,15662a03814b820c8fbaf3ad56cae22eb79a01b06fda66060003ba42a4cd8d11,377.8000000000001,380.40000000000015,0.0,0.0,377.8000000000001,380.40000000000015,1.0,1.0,0.0,0.0,-2.6000000000000227,0.0,-2.6000000000000227,0.0,0.0,1,2,1,250,25349,25099,1,25200,2.763714041968342,2.0,1.0,1.0,6.0871058351880905,6.0871058351880905,6.0871058351880905,6.0871058351880905,0.0,0.0,True,negative,zero,negative
D07_R02_P018,7,2,18,8170018,521eb2b782adc75354f60fdf16361e625e0c7eff981641126fedeb38f98bf1c2,377.8000000000001,377.8000000000001,0.0,0.0,377.8000000000001,377.8000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,25000,25000,1,100,2.762575457978528,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R02_P019,7,2,19,8170019,1448915da22f3df9ca6133126e80d17523da4a4ec6aea9cb132715a2a0ef12f8,377.8000000000001,377.9000000000001,2.0569170085450423,2.0569170085450423,381.9138340170902,382.0138340170902,0.9848484848484848,0.9848484848484848,2.0569170085450423,2.0569170085450423,-0.0999999999999659,0.0,-0.0999999999999659,0.0,0.0,1,2,1,250,25705,25455,1,25200,4.481971458997577,2.0,1.0,1.0,1.7025675625019971,1.7025675625019971,1.7025675625019971,1.7025675625019971,0.0,0.0,True,negative,zero,negative
D07_R02_P020,7,2,20,8170020,8b742cbf3b5e0e062a9da291244e11c73b747ba3e2ed7c0eb802c8d61ad5020b,377.8000000000001,379.50000000000006,1.282697762584121,0.0,380.3653955251684,379.50000000000006,0.9848484848484848,1.0,1.282697762584121,0.0,-1.6999999999999318,1.282697762584121,0.8653955251683101,1.282697762584121,0.0151515151515151,2,1,1,250,690,440,0,25100,2.5272752920282073,1.0,1.0,0.0,33.1684788627025,33.1684788627025,33.1684788627025,33.1684788627025,0.0,0.0,True,positive,positive,negative
D07_R03_P001,7,3,1,8170001,62eea306b95884f47782f1acd330a2ccbcd44533e84688373e56774acb16fc04,368.5,368.5,0.0,0.0,368.5,368.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,250,5628,5378,0,25100,2.1836234999937005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R03_P002,7,3,2,8170002,f8c0202506739fd349e247c83d5e4cf66515c8af2369e2d5e2559cc2afd43421,368.5,368.5,7.146889508738639,7.146889508738639,382.7937790174773,382.7937790174773,0.9545454545454546,0.9545454545454546,3.60898369269313,3.60898369269313,0.0,0.0,0.0,0.0,0.0,3,5,0,954,63694,62740,2,95900,18.780950082989875,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R03_P003,7,3,3,8170003,abba81fd9f6c27b894cc9b1e66ceb2d1754e19803071cc841db50b1ba6818a21,368.5,368.5,0.0,0.0,368.5,368.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,500,988,488,0,50200,2.6917144999606535,2.0,1.0,0.0,9.32891774942734,9.32891774942734,9.32891774942734,9.32891774942734,0.0,1.0,True,zero,zero,zero
D07_R03_P004,7,3,4,8170004,ad1906a6a46c7ded6aec3cd85f6e93045e41c1a4cb645292701a430375ab3921,368.5,368.9000000000001,0.0,0.0,368.5,368.9000000000001,1.0,1.0,0.0,0.0,-0.4000000000000909,0.0,-0.4000000000000909,0.0,0.0,3,5,2,750,63249,62499,2,75500,14.31933216599282,5.0,2.0,2.0,15.228490359704296,8.006654108052494,15.228490359704296,16.01330821610499,0.0,0.0,True,negative,zero,negative
D07_R03_P005,7,3,5,8170005,538b28f5f3e957b3c2e63529361f2adff89bcae61fcc82c1a10ff0ebf05379ba,368.5,368.2,24.600202624015196,0.0,417.7004052480304,368.2,0.9696969696969696,1.0,23.79947289508698,0.0,0.3000000000000113,24.600202624015196,49.5004052480304,23.79947289508698,0.0303030303030302,3,5,1,1250,32046,30796,0,125500,15.160561750002673,5.0,1.0,0.0,7.935496749090163,7.935496749090163,7.935496749090163,7.935496749090163,0.0,1.0,True,positive,positive,positive
D07_R03_P006,7,3,6,8170006,df6c5a6c7cb94f7be329e910508d1d6ede933a24c04540c912a89a3a88bef9bc,368.5,368.80000000000007,0.0,0.0,368.5,368.80000000000007,1.0,1.0,0.0,0.0,-0.3000000000000682,0.0,-0.3000000000000682,0.0,0.0,3,3,1,750,3682,2932,0,75300,7.189456667052582,3.0,1.0,0.0,10.648568191736288,10.648568191736288,10.648568191736288,10.648568191736288,0.0,0.0,True,negative,zero,negative
D07_R03_P007,7,3,7,8170007,a6d6acd25e623549c7c4ce588c2f682488385c5453798804d09152e6ea3b7741,368.5,368.5,0.0,0.0,368.5,368.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,250,25493,25243,1,25200,3.147946083045099,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R03_P008,7,3,8,8170008,c59b9a87980e1510207ac500428332f4011962522891a761d9626c3aa74ce7ad,368.5,368.5,0.68926622851194,0.68926622851194,369.8785324570239,369.8785324570239,0.9848484848484848,0.9848484848484848,0.68926622851194,0.68926622851194,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0007907500257715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R03_P009,7,3,9,8170009,4e4275fd3d870550835f0fd30cc267a14014a712261f8f00d989f58ba71be43d,368.5,368.5,1.3399965120627826,1.3399965120627826,371.1799930241256,371.1799930241256,0.9848484848484848,0.9848484848484848,1.3399965120627826,1.3399965120627826,0.0,0.0,0.0,0.0,0.0,4,6,0,1000,58019,57019,2,100600,10.659912832954433,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R03_P010,7,3,10,8170010,8983ccf69993860bc6af4339bf624bc17d9e15b482b9b57718d8371ddff4c5ef,368.5,368.2,1.854865813395236,8.318191939689541,372.2097316267905,384.836383879379,0.9848484848484848,0.9848484848484848,1.854865813395236,8.318191939689541,0.3000000000000113,-6.463326126294305,-12.6266522525886,-6.463326126294305,0.0,3,4,1,1000,5917,4917,0,100400,4.937646957987454,4.0,1.0,0.0,12.42832291352542,12.42832291352542,12.42832291352542,12.42832291352542,0.0,0.0,True,negative,negative,positive
D07_R03_P011,7,3,11,8170011,910f9ed8a3a51d2743b53872a571a32b2b1389a9710fc818ad91ff4f0f752b36,368.5,368.5,4.883530545414203,4.883530545414203,378.2670610908284,378.2670610908284,0.9848484848484848,0.9848484848484848,4.883530545414203,4.883530545414203,0.0,0.0,0.0,0.0,0.0,2,2,0,250,25457,25207,1,25200,3.205925250018481,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R03_P012,7,3,12,8170012,cce8bcabc30f7e0686cf02d166776be0590a8cea0cccb0edc39d6cb85c208718,368.5,368.5,5.3625105318816395,5.3625105318816395,379.2250210637633,379.2250210637633,0.9848484848484848,0.9848484848484848,5.3625105318816395,5.3625105318816395,0.0,0.0,0.0,0.0,0.0,2,4,0,741,58935,58194,2,74500,17.014558249968104,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R03_P013,7,3,13,8170013,7ec18b5e4a1f9c3f26511bcb7812389f52b8858aee6fb0ff5e06fb25c8cb29f5,368.5,368.5,0.0,0.0,368.5,368.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0008032500045374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R03_P014,7,3,14,8170014,58fb0c2c3ea4e3834964e3c08f6374fa9309504fe2a20293b1ebb1cdd7fc07ce,368.5,368.5,0.0,0.0,368.5,368.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,250,505,255,0,25100,1.4894127079751345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R03_P015,7,3,15,8170015,70fa7b7b18d3cba159f20c88a3f8ee15051e478dcd58d925f67c1dc9c735bfe6,368.5,368.5,0.0,0.0,368.5,368.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,500,79020,78520,3,50500,9.244617083051708,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R03_P016,7,3,16,8170016,b5759e7ac7cb8b6bfd1a4d9c8c496d732ad42ce7e26405e23ef3c62487355e18,368.5,368.80000000000007,0.0,0.0,368.5,368.80000000000007,1.0,1.0,0.0,0.0,-0.3000000000000682,0.0,-0.3000000000000682,0.0,0.0,5,6,1,1250,48340,47090,1,125600,14.37560587504413,6.0,1.0,1.0,12.858003933640902,12.858003933640902,12.858003933640902,12.858003933640902,0.0,0.0,True,negative,zero,negative
D07_R03_P017,7,3,17,8170017,15662a03814b820c8fbaf3ad56cae22eb79a01b06fda66060003ba42a4cd8d11,368.5,368.5,0.0,0.0,368.5,368.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0005881669931113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D07_R03_P018,7,3,18,8170018,521eb2b782adc75354f60fdf16361e625e0c7eff981641126fedeb38f98bf1c2,368.5,368.5,1.9496870901663783,1.9496870901663783,372.3993741803328,372.3993741803328,0.9848484848484848,0.9848484848484848,1.9496870901663783,1.9496870901663783,0.0,0.0,0.0,0.0,0.0,1,1,0,250,8761,8511,0,25100,2.5503048750106245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
